date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2015-09-01 00:00:00.000000,2015-08-30 19:16:37.742233,1191740,1,2,3,0,30,62
2015-09-02 00:00:00.000000,2015-09-01 20:58:54.782609,1193339,0,0,3,0,8,63
2015-09-07 00:00:00.000000,2015-09-06 23:47:28.569671,1188075,0,0,3,0,35,68
2015-09-07 00:00:00.000000,2015-09-07 06:09:54.782609,1193338,0,0,3,0,1,68
2015-09-12 00:00:00.000000,2015-09-08 06:05:07.826087,1196890,0,0,3,0,14,73
2015-09-17 00:00:00.000000,2015-09-17 12:15:19.950784,1195478,0,0,3,1,7,78
2015-09-18 00:00:00.000000,2015-09-17 23:45:28.569671,1190704,0,0,3,0,4,79
2015-09-21 00:00:00.000000,2015-09-20 16:01:23.478261,1204261,1,1,3,0,3,82
2015-09-28 00:00:00.000000,2015-09-27 13:22:02.657644,1196747,0,0,3,0,2,89
2015-10-07 00:00:00.000000,2015-10-07 07:23:23.478261,1211363,0,0,3,0,26,6
2015-10-14 00:00:00.000000,2015-10-11 10:21:59.243310,1211716,0,0,3,0,8,13
2015-10-15 00:00:00.000000,2015-10-15 18:12:15.652174,1213364,0,0,3,0,22,14
2015-10-17 00:00:00.000000,2015-10-17 11:53:33.386650,1211740,0,0,3,0,2,16
2015-10-19 00:00:00.000000,2015-10-19 02:47:07.826087,1212520,0,0,3,0,23,18
2015-10-23 00:00:00.000000,2015-10-23 05:33:51.122731,1215408,0,0,3,0,2,22
2015-10-26 00:00:00.000000,2015-10-26 13:02:03.691172,1215857,0,0,3,0,5,25
2015-10-28 00:00:00.000000,2015-10-28 03:41:44.347826,1216699,2,2,3,0,19,27
2015-10-28 00:00:00.000000,2015-10-28 15:26:46.564134,1217255,0,0,3,0,5,27
2015-10-29 00:00:00.000000,2015-10-29 05:43:10.434783,1217156,1,1,3,0,15,28
2015-11-04 00:00:00.000000,2015-11-03 20:31:04.558597,1217165,1,1,3,0,9,34
2015-11-04 00:00:00.000000,2015-11-04 09:08:30.562904,1217152,1,1,3,1,57,34
2015-11-10 00:00:00.000000,2015-11-10 01:25:08.009843,1216802,1,1,3,0,7,40
2015-11-16 00:00:00.000000,2015-11-15 16:21:13.029837,1217150,1,1,3,0,39,46
