,day_counter,0,1,2,3,4,5,6
2017-08-24,2792,117,14,35,,38,,
2017-08-25,2793,117,14,35,,38,,
2017-08-26,2794,117,14,35,,38,,
2017-08-27,2795,117,14,35,,38,,
2017-08-28,2796,117,14,35,,38,,
2017-08-29,2797,116,14,35,,37,,
2017-08-30,2798,115,14,37,,37,,
2017-08-31,2799,115,14,37,,37,,
2017-09-01,2800,115,14,37,,37,,
2017-09-02,2801,115,14,37,,37,,
2017-09-03,2802,115,14,37,,37,,
2017-09-04,2803,115,14,37,,37,,
2017-09-05,2804,111,19,37,,37,,
2017-09-06,2805,111,19,37,,37,,
2017-09-07,2806,111,19,37,,37,,
2017-09-08,2807,111,19,37,,37,,
2017-09-09,2808,111,19,37,,37,,
2017-09-10,2809,111,19,37,,37,,
2017-09-11,2810,111,19,37,,37,,
2017-09-12,2811,111,19,37,,37,,
2017-09-13,2812,112,19,34,,37,,
2017-09-14,2813,112,19,34,,37,,
2017-09-15,2814,111,19,35,,37,,
2017-09-16,2815,111,19,35,,37,,
2017-09-17,2816,110,21,35,,36,,
2017-09-18,2817,111,21,35,,36,,
2017-09-19,2818,111,21,35,,36,,
2017-09-20,2819,111,21,35,,36,,
2017-09-21,2820,111,21,35,,36,,
2017-09-22,2821,108,21,37,,36,,
2017-09-23,2822,107,21,38,,36,,
2017-09-24,2823,107,21,38,,36,,
2017-09-25,2824,105,21,39,,36,,
2017-09-26,2825,105,21,40,,36,,
2017-09-27,2826,104,21,40,,37,,
2017-09-28,2827,105,21,40,,37,,
2017-09-29,2828,106,21,40,,37,,
2017-09-30,2829,106,21,40,,37,,
2017-10-01,2830,106,21,40,,37,,
2017-10-02,2831,107,35,25,,37,,
2017-10-03,2832,107,35,25,,37,,
2017-10-04,2833,107,35,25,,37,,
2017-10-05,2834,108,34,25,,37,,
2017-10-06,2835,109,34,25,,37,,
2017-10-07,2836,109,34,25,,37,,
2017-10-08,2837,109,34,25,,37,,
2017-10-09,2838,111,34,25,,36,,
2017-10-10,2839,112,34,25,,36,,
2017-10-11,2840,112,34,25,,36,,
2017-10-12,2841,112,34,25,,36,,
2017-10-13,2842,113,34,25,,36,,
2017-10-14,2843,113,34,25,,36,,
2017-10-15,2844,113,34,25,,36,,
2017-10-16,2845,113,34,25,,36,,
2017-10-17,2846,112,34,25,,36,,
2017-10-18,2847,114,34,25,,36,,
2017-10-19,2848,115,34,25,,36,,
2017-10-20,2849,114,33,25,,36,,
2017-10-21,2850,114,33,25,,36,,
2017-10-22,2851,114,33,25,,36,,
2017-10-23,2852,114,33,25,,36,,
2017-10-24,2853,114,33,25,,36,,
2017-10-25,2854,113,33,25,,36,,
2017-10-26,2855,113,33,25,,36,,
2017-10-27,2856,113,33,25,,36,,
2017-10-28,2857,113,33,25,,36,,
2017-10-29,2858,112,32,25,,35,,
2017-10-30,2859,112,32,25,,35,,
2017-10-31,2860,111,33,25,,35,,
2017-11-01,2861,111,33,24,,35,,
2017-11-02,2862,112,33,24,,35,,
2017-11-03,2863,113,33,24,,35,,
2017-11-04,2864,113,33,24,,35,,
2017-11-05,2865,113,33,24,,35,,
2017-11-06,2866,117,33,24,,35,,
2017-11-07,2867,119,33,23,,34,,
2017-11-08,2868,120,33,22,,34,,
2017-11-09,2869,121,33,22,,34,,
2017-11-10,2870,121,33,22,,34,,
2017-11-11,2871,121,33,22,,34,,
2017-11-12,2872,121,33,22,,34,,
2017-11-13,2873,123,33,22,,34,,
2017-11-14,2874,123,33,22,,34,,
2017-11-15,2875,121,33,22,,34,,
2017-11-16,2876,121,33,22,,34,,
2017-11-17,2877,121,33,22,,33,,
2017-11-18,2878,121,33,22,,33,,
2017-11-19,2879,121,33,22,,33,,
2017-11-20,2880,120,33,22,,33,,
2017-11-21,2881,121,33,22,,33,,
2017-11-22,2882,121,33,22,,33,,
2017-11-23,2883,119,33,22,,33,,
2017-11-24,2884,119,33,22,,33,,
2017-11-25,2885,120,33,21,,33,,
2017-11-26,2886,120,33,21,,33,,
2017-11-27,2887,121,33,21,,33,,
2017-11-28,2888,121,32,21,,33,,
2017-11-29,2889,120,34,21,,33,,
2017-11-30,2890,121,34,21,,33,,
2017-12-01,2891,121,34,21,,33,,
2017-12-02,2892,121,34,21,,33,,
2017-12-03,2893,121,34,21,,33,,
2017-12-04,2894,122,33,21,,33,,
2017-12-05,2895,122,33,21,,33,,
2017-12-06,2896,122,33,21,,33,,
2017-12-07,2897,122,33,21,,33,,
2017-12-08,2898,122,33,21,,33,,
2017-12-09,2899,122,33,21,,33,,
2017-12-10,2900,122,33,20,,34,,
2017-12-11,2901,122,33,20,,34,,
2017-12-12,2902,122,32,20,,34,,
2017-12-13,2903,122,32,20,,34,,
2017-12-14,2904,122,31,20,,33,,
2017-12-15,2905,122,31,20,,33,,
2017-12-16,2906,122,31,20,,33,,
2017-12-17,2907,122,31,20,,33,,
2017-12-18,2908,121,31,20,,33,,
2017-12-19,2909,121,31,20,,33,,
2017-12-20,2910,120,31,20,,33,,
2017-12-21,2911,120,31,20,,33,,
2017-12-22,2912,120,31,20,,33,,
2017-12-23,2913,120,31,20,,33,,
2017-12-24,2914,120,31,20,,33,,
2017-12-25,2915,120,31,20,,33,,
2017-12-26,2916,120,31,20,,32,,
2017-12-27,2917,119,31,20,,32,,
2017-12-28,2918,119,31,20,,32,,
2017-12-29,2919,119,31,20,,32,,
2017-12-30,2920,119,31,20,,32,,
2017-12-31,2921,119,31,20,,32,,
2018-01-01,2922,119,31,20,,32,,
2018-01-02,2923,119,31,20,,32,,
2018-01-03,2924,119,31,20,,32,,
2018-01-04,2925,119,31,20,,32,,
2018-01-05,2926,119,31,20,,32,,
2018-01-06,2927,119,31,20,,32,,
2018-01-07,2928,118,31,19,,32,,
2018-01-08,2929,116,33,19,,32,,
2018-01-09,2930,116,33,19,,31,,
2018-01-10,2931,116,33,19,,31,,
2018-01-11,2932,116,33,19,,31,,
2018-01-12,2933,116,33,19,,31,,
2018-01-13,2934,116,33,19,,31,,
2018-01-14,2935,116,33,19,,31,,
2018-01-15,2936,116,33,19,,30,,
2018-01-16,2937,116,33,19,,30,,
2018-01-17,2938,116,33,19,,30,,
2018-01-18,2939,116,33,19,,30,,
2018-01-19,2940,116,33,19,,30,,
2018-01-20,2941,117,32,19,,30,,
2018-01-21,2942,117,30,19,,30,,
2018-01-22,2943,117,30,19,,30,,
2018-01-23,2944,115,33,19,,30,,
2018-01-24,2945,115,33,19,,30,,
2018-01-25,2946,114,35,19,,30,,
2018-01-26,2947,114,35,19,,30,,
2018-01-27,2948,114,35,19,,30,,
2018-01-28,2949,114,35,19,,30,,
2018-01-29,2950,113,35,19,,30,,
2018-01-30,2951,114,35,19,,28,,
2018-01-31,2952,116,38,16,,27,,
2018-02-01,2953,116,38,16,,27,,
2018-02-02,2954,118,38,16,,27,,
2018-02-03,2955,119,38,16,,27,,
2018-02-04,2956,119,38,16,,27,,
2018-02-05,2957,119,38,15,,27,,
2018-02-06,2958,118,38,15,,27,,
2018-02-07,2959,118,38,15,,27,,
2018-02-08,2960,118,36,15,,27,,
2018-02-09,2961,118,36,15,,27,,
2018-02-10,2962,118,36,15,,27,,
2018-02-11,2963,118,36,15,,27,,
2018-02-12,2964,118,36,15,,26,,
2018-02-13,2965,118,37,14,,26,,
2018-02-14,2966,118,37,14,,26,,
2018-02-15,2967,118,37,14,,26,,
2018-02-16,2968,119,37,14,,26,,
2018-02-17,2969,120,37,14,,26,,
2018-02-18,2970,121,37,14,25,,,
2018-02-19,2971,120,37,14,25,,,
2018-02-20,2972,120,37,14,25,,,
2018-02-21,2973,120,37,14,25,,,
2018-02-22,2974,121,37,14,25,,,
2018-02-23,2975,120,38,14,25,,,
2018-02-24,2976,120,38,14,25,,,
2018-02-25,2977,120,38,14,25,,,
2018-02-26,2978,120,36,14,25,,,
2018-02-27,2979,120,36,13,25,,,
2018-02-28,2980,119,38,13,25,,,
2018-03-01,2981,120,42,13,25,,,
2018-03-02,2982,120,42,13,25,,,
2018-03-03,2983,120,42,13,25,,,
2018-03-04,2984,120,42,13,25,,,
2018-03-05,2985,120,42,13,25,,,
2018-03-06,2986,120,42,13,25,,,
2018-03-07,2987,120,43,13,24,,,
2018-03-08,2988,120,43,13,23,,,
2018-03-09,2989,120,43,13,23,,,
2018-03-10,2990,120,43,13,23,,,
2018-03-11,2991,119,45,13,23,,,
2018-03-12,2992,120,45,12,23,,,
2018-03-13,2993,121,45,12,23,,,
2018-03-14,2994,121,45,12,23,,,
2018-03-15,2995,121,45,12,23,,,
2018-03-16,2996,123,43,12,22,,,
2018-03-17,2997,123,43,12,22,,,
2018-03-18,2998,123,43,12,22,,,
2018-03-19,2999,123,43,12,22,,,
2018-03-20,3000,123,43,12,22,,,
2018-03-21,3001,124,43,12,22,,,
2018-03-22,3002,124,43,12,22,,,
2018-03-23,3003,123,42,12,22,,,
2018-03-24,3004,123,42,12,22,,,
2018-03-25,3005,122,42,12,22,,,
2018-03-26,3006,122,42,12,22,,,
2018-03-27,3007,122,42,12,22,,,
2018-03-28,3008,122,42,12,22,,,
2018-03-29,3009,123,42,12,22,,,
2018-03-30,3010,124,42,12,22,,,
2018-03-31,3011,123,42,32,,,,
2018-04-01,3012,123,42,32,,,,
2018-04-02,3013,123,42,32,,,,
2018-04-03,3014,126,42,32,,,,
2018-04-04,3015,126,42,32,,,,
2018-04-05,3016,125,43,32,,,,
2018-04-06,3017,125,43,32,,,,
2018-04-07,3018,126,41,32,,,,
2018-04-08,3019,126,41,32,,,,
2018-04-09,3020,125,41,32,,,,
2018-04-10,3021,126,41,32,,,,
2018-04-11,3022,126,41,32,,,,
2018-04-12,3023,126,41,32,,,,
2018-04-13,3024,126,41,32,,,,
2018-04-14,3025,126,41,32,,,,
2018-04-15,3026,126,41,32,,,,
2018-04-16,3027,127,39,31,,,,
2018-04-17,3028,127,39,31,,,,
2018-04-18,3029,127,39,31,,,,
2018-04-19,3030,127,39,31,,,,
2018-04-20,3031,127,39,31,,,,
2018-04-21,3032,127,39,31,,,,
2018-04-22,3033,127,39,31,,,,
2018-04-23,3034,127,39,31,,,,
2018-04-24,3035,123,40,31,,,,
2018-04-25,3036,123,40,31,,,,
2018-04-26,3037,123,40,31,,,,
2018-04-27,3038,123,40,31,,,,
2018-04-28,3039,120,40,31,,,,
2018-04-29,3040,120,40,31,,,,
2018-04-30,3041,120,40,31,,,,
2018-05-01,3042,120,40,31,,,,
2018-05-02,3043,121,40,31,,,,
2018-05-03,3044,121,40,31,,,,
2018-05-04,3045,123,40,31,,,,
2018-05-05,3046,123,40,31,,,,
2018-05-06,3047,123,40,31,,,,
2018-05-07,3048,122,39,31,,,,
2018-05-08,3049,121,39,31,,,,
2018-05-09,3050,121,39,31,,,,
2018-05-10,3051,123,39,30,,,,
2018-05-11,3052,123,39,30,,,,
2018-05-12,3053,123,39,30,,,,
2018-05-13,3054,123,39,30,,,,
2018-05-14,3055,123,39,30,,,,
2018-05-15,3056,123,39,30,,,,
2018-05-16,3057,123,39,30,,,,
2018-05-17,3058,123,39,30,,,,
2018-05-18,3059,125,37,29,,,,
2018-05-19,3060,126,37,29,,,,
2018-05-20,3061,126,37,29,,,,
2018-05-21,3062,126,37,29,,,,
2018-05-22,3063,127,37,29,,,,
2018-05-23,3064,127,31,39,,,,
2018-05-24,3065,127,31,39,,,,
2018-05-25,3066,127,31,39,,,,
2018-05-26,3067,127,31,39,,,,
2018-05-27,3068,127,31,39,,,,
2018-05-28,3069,127,29,39,,,,
2018-05-29,3070,127,29,39,,,,
2018-05-30,3071,128,29,39,,,,
2018-05-31,3072,128,29,39,,,,
2018-06-01,3073,128,29,39,,,,
2018-06-02,3074,128,29,39,,,,
2018-06-03,3075,128,29,39,,,,
2018-06-04,3076,128,29,39,,,,
2018-06-05,3077,126,29,38,,,,
2018-06-06,3078,126,29,38,,,,
2018-06-07,3079,126,29,38,,,,
2018-06-08,3080,126,29,38,,,,
2018-06-09,3081,126,29,38,,,,
2018-06-10,3082,126,29,38,,,,
2018-06-11,3083,126,29,38,,,,
2018-06-12,3084,125,27,38,,,,
2018-06-13,3085,125,27,38,,,,
2018-06-14,3086,125,27,38,,,,
2018-06-15,3087,124,27,38,,,,
2018-06-16,3088,124,27,38,,,,
2018-06-17,3089,124,27,38,,,,
2018-06-18,3090,124,27,38,,,,
2018-06-19,3091,124,27,38,,,,
2018-06-20,3092,124,27,37,,,,
2018-06-21,3093,125,27,37,,,,
2018-06-22,3094,125,27,37,,,,
2018-06-23,3095,125,27,37,,,,
2018-06-24,3096,125,27,37,,,,
2018-06-25,3097,125,27,37,,,,
2018-06-26,3098,125,27,37,,,,
2018-06-27,3099,125,27,37,,,,
2018-06-28,3100,123,27,36,,,,
2018-06-29,3101,123,27,36,,,,
2018-06-30,3102,123,27,36,,,,
2018-07-01,3103,123,27,36,,,,
2018-07-02,3104,123,27,36,,,,
2018-07-03,3105,123,27,35,,,,
2018-07-04,3106,122,27,34,,,,
2018-07-05,3107,122,27,34,,,,
2018-07-06,3108,119,29,34,,,,
2018-07-07,3109,119,29,34,,,,
2018-07-08,3110,119,29,34,,,,
2018-07-09,3111,119,29,34,,,,
2018-07-10,3112,118,31,34,,,,
2018-07-11,3113,118,27,30,12,,,
2018-07-12,3114,117,27,31,12,,,
2018-07-13,3115,117,27,31,12,,,
2018-07-14,3116,117,27,31,12,,,
2018-07-15,3117,117,27,31,12,,,
2018-07-16,3118,116,27,31,12,,,
2018-07-17,3119,116,27,32,12,,,
2018-07-18,3120,117,27,25,20,,,
2018-07-19,3121,117,27,25,20,,,
2018-07-20,3122,117,27,25,23,,,
2018-07-21,3123,117,27,25,23,,,
2018-07-22,3124,117,27,25,23,,,
2018-07-23,3125,117,27,25,23,,,
2018-07-24,3126,117,27,25,23,,,
2018-07-25,3127,116,27,25,23,,,
2018-07-26,3128,116,27,25,23,,,
2018-07-27,3129,117,26,25,22,,,
2018-07-28,3130,118,26,25,22,,,
2018-07-29,3131,118,26,25,22,,,
2018-07-30,3132,120,26,25,22,,,
2018-07-31,3133,120,26,25,22,,,
2018-08-01,3134,120,26,25,23,,,
2018-08-02,3135,121,26,25,23,,,
2018-08-03,3136,119,26,25,25,,,
2018-08-04,3137,119,26,25,25,,,
2018-08-05,3138,119,26,25,25,,,
2018-08-06,3139,119,25,25,25,,,
2018-08-07,3140,120,25,25,25,,,
2018-08-08,3141,121,23,25,25,,,
2018-08-09,3142,120,23,25,25,,,
2018-08-10,3143,120,23,25,25,,,
2018-08-11,3144,120,23,25,25,,,
2018-08-12,3145,119,23,25,26,,,
2018-08-13,3146,119,23,25,26,,,
2018-08-14,3147,118,23,25,26,,,
2018-08-15,3148,117,23,25,10,19,,
2018-08-16,3149,117,23,25,10,19,,
2018-08-17,3150,117,23,25,10,21,,
2018-08-18,3151,117,21,25,10,22,,
2018-08-19,3152,117,21,25,10,22,,
2018-08-20,3153,117,21,25,10,24,,
2018-08-21,3154,117,21,24,10,,24.0,
2018-08-22,3155,117,21,24,10,,22.0,
2018-08-23,3156,115,21,24,10,,23.0,
2018-08-24,3157,115,21,24,10,,23.0,
2018-08-25,3158,114,21,24,10,,23.0,
2018-08-26,3159,114,21,33,,,23.0,
2018-08-27,3160,116,21,32,,,23.0,
2018-08-28,3161,116,21,32,,,23.0,
2018-08-29,3162,117,21,32,,,23.0,
2018-08-30,3163,117,21,32,,,23.0,
2018-08-31,3164,118,19,32,,,24.0,
2018-09-01,3165,118,19,32,,,24.0,
2018-09-02,3166,116,19,32,,,25.0,
2018-09-03,3167,115,19,31,,,25.0,
2018-09-04,3168,115,19,31,,,25.0,
2018-09-05,3169,116,19,31,,,25.0,
2018-09-06,3170,116,19,31,,,25.0,
2018-09-07,3171,115,17,34,,,25.0,
2018-09-08,3172,115,17,34,,,25.0,
2018-09-09,3173,115,17,34,,,25.0,
2018-09-10,3174,112,17,34,,,26.0,
2018-09-11,3175,113,17,34,,,26.0,
2018-09-12,3176,113,17,34,,,26.0,
2018-09-13,3177,113,17,34,,,26.0,
2018-09-14,3178,112,17,34,,,26.0,
2018-09-15,3179,113,17,34,,,26.0,
2018-09-16,3180,114,17,34,,,26.0,
2018-09-17,3181,113,17,34,,,27.0,
2018-09-18,3182,114,15,34,,,27.0,
2018-09-19,3183,114,15,34,,,27.0,
2018-09-20,3184,115,21,31,,,,30.0
2018-09-21,3185,115,21,31,,,,30.0
2018-09-22,3186,115,21,31,,,,30.0
2018-09-23,3187,115,21,31,,,,30.0
2018-09-24,3188,116,21,31,,,,30.0
2018-09-25,3189,118,19,31,,,,30.0
2018-09-26,3190,116,19,31,,,,31.0
2018-09-27,3191,115,19,31,,,,31.0
2018-09-28,3192,115,19,30,,,,31.0
2018-09-29,3193,115,19,30,,,,31.0
2018-09-30,3194,115,19,30,,,,31.0
2018-10-01,3195,115,19,30,,,,31.0
2018-10-02,3196,115,19,30,,,,31.0
2018-10-03,3197,113,21,30,,,,29.0
2018-10-04,3198,113,21,30,,,,29.0
2018-10-05,3199,113,21,30,,,,29.0
2018-10-06,3200,113,21,30,,,,29.0
2018-10-07,3201,113,21,30,,,,29.0
2018-10-08,3202,113,21,30,,,,30.0
2018-10-09,3203,112,21,30,,,,30.0
2018-10-10,3204,114,21,30,,,,30.0
2018-10-11,3205,114,21,30,,,,30.0
2018-10-12,3206,114,21,30,,,,30.0
2018-10-13,3207,114,21,30,,,,30.0
2018-10-14,3208,114,21,30,,,,30.0
2018-10-15,3209,114,21,30,,,,30.0
2018-10-16,3210,114,19,30,,,,33.0
2018-10-17,3211,114,19,30,,,,33.0
2018-10-18,3212,114,19,30,,,,35.0
2018-10-19,3213,116,19,30,,,,35.0
2018-10-20,3214,116,19,30,,,,35.0
2018-10-21,3215,117,19,30,,,,35.0
2018-10-22,3216,119,19,30,,,,35.0
2018-10-23,3217,119,19,30,,,,35.0
2018-10-24,3218,119,17,30,,,,36.0
2018-10-25,3219,121,17,30,,,,36.0
2018-10-26,3220,123,16,27,,,,36.0
2018-10-27,3221,123,16,27,,,,36.0
2018-10-28,3222,123,16,27,,,,36.0
2018-10-29,3223,123,16,27,,,,36.0
2018-10-30,3224,123,18,27,,,,36.0
2018-10-31,3225,124,18,27,,,,36.0
2018-11-01,3226,123,20,27,,,,35.0
2018-11-02,3227,122,20,27,,,,36.0
2018-11-03,3228,122,20,27,,,,36.0
2018-11-04,3229,121,20,27,,,,37.0
2018-11-05,3230,121,19,27,,,,37.0
2018-11-06,3231,121,19,27,,,,37.0
2018-11-07,3232,122,19,27,,,,37.0
2018-11-08,3233,122,19,27,,,,37.0
2018-11-09,3234,122,19,27,,,,37.0
2018-11-10,3235,122,19,27,,,,37.0
2018-11-11,3236,122,19,26,,,,37.0
2018-11-12,3237,122,19,26,,,,37.0
2018-11-13,3238,122,19,26,,,,37.0
2018-11-14,3239,122,19,26,,,,37.0
2018-11-15,3240,122,19,26,,,,37.0
2018-11-16,3241,120,21,26,,,,36.0
2018-11-17,3242,120,21,26,,,,36.0
2018-11-18,3243,120,21,26,,,,36.0
2018-11-19,3244,120,21,26,,,,36.0
2018-11-20,3245,120,21,26,,,,36.0
2018-11-21,3246,120,21,26,,,,36.0
2018-11-22,3247,120,21,26,,,,36.0
2018-11-23,3248,120,21,26,,,,36.0
2018-11-24,3249,119,21,26,,,,36.0
2018-11-25,3250,119,21,26,,,,36.0
2018-11-26,3251,119,21,26,,,,36.0
2018-11-27,3252,119,21,26,,,,36.0
2018-11-28,3253,119,21,26,,,,36.0
2018-11-29,3254,119,21,26,,,,36.0
2018-11-30,3255,117,21,26,,,,36.0
2018-12-01,3256,117,21,26,,,,36.0
2018-12-02,3257,117,21,26,,,,36.0
2018-12-03,3258,117,18,29,,,,36.0
2018-12-04,3259,117,18,29,,,,36.0
2018-12-05,3260,115,18,29,,,,36.0
2018-12-06,3261,115,18,29,,,,36.0
2018-12-07,3262,115,18,29,,,,36.0
2018-12-08,3263,114,18,29,,,,36.0
2018-12-09,3264,114,18,29,,,,36.0
2018-12-10,3265,114,18,29,,,,36.0
2018-12-11,3266,114,18,29,,,,35.0
2018-12-12,3267,114,18,29,,,,35.0
2018-12-13,3268,115,16,29,,,,34.0
2018-12-14,3269,116,16,29,,,,32.0
2018-12-15,3270,116,16,29,,,,32.0
2018-12-16,3271,116,16,29,,,,32.0
2018-12-17,3272,116,16,29,,,,32.0
2018-12-18,3273,116,16,29,,,,32.0
2018-12-19,3274,116,16,29,,,,32.0
2018-12-20,3275,115,16,29,,,,32.0
2018-12-21,3276,116,16,29,,,,32.0
2018-12-22,3277,116,16,29,,,,32.0
2018-12-23,3278,116,16,29,,,,31.0
2018-12-24,3279,116,16,29,,,,31.0
2018-12-25,3280,116,16,29,,,,31.0
2018-12-26,3281,116,16,29,,,,31.0
2018-12-27,3282,116,16,29,,,,31.0
2018-12-28,3283,116,16,29,,,,31.0
2018-12-29,3284,116,16,29,,,,31.0
2018-12-30,3285,116,16,29,,,,31.0
2018-12-31,3286,116,16,29,,,,31.0
2019-01-01,3287,116,16,29,,,,31.0
2019-01-02,3288,115,14,29,,,,31.0
2019-01-03,3289,115,14,29,,,,31.0
2019-01-04,3290,115,14,29,,,,31.0
2019-01-05,3291,115,14,29,,,,31.0
2019-01-06,3292,115,14,29,,,,31.0
2019-01-07,3293,115,14,29,,,,31.0
2019-01-08,3294,115,14,30,,,,31.0
2019-01-09,3295,115,14,30,,,,30.0
2019-01-10,3296,114,16,30,,,,29.0
2019-01-11,3297,114,16,30,,,,29.0
2019-01-12,3298,114,16,30,,,,29.0
2019-01-13,3299,113,16,30,,,,29.0
2019-01-14,3300,113,18,27,,,,29.0
2019-01-15,3301,113,18,27,,,,29.0
2019-01-16,3302,113,18,27,,,,29.0
2019-01-17,3303,113,18,27,,,,29.0
2019-01-18,3304,113,20,24,,,,29.0
2019-01-19,3305,113,20,24,,,,29.0
2019-01-20,3306,112,20,24,,,,28.0
2019-01-21,3307,112,20,24,,,,28.0
2019-01-22,3308,112,20,24,,,,29.0
2019-01-23,3309,111,20,23,,,,30.0
2019-01-24,3310,111,20,23,,,,30.0
2019-01-25,3311,112,18,23,,,,30.0
2019-01-26,3312,112,18,23,,,,30.0
2019-01-27,3313,112,18,23,,,,30.0
2019-01-28,3314,110,18,23,,,,30.0
2019-01-29,3315,111,16,23,,,,29.0
2019-01-30,3316,111,16,23,,,,29.0
2019-01-31,3317,111,16,23,,,,29.0
2019-02-01,3318,110,16,23,,,,28.0
2019-02-02,3319,110,16,23,,,,28.0
2019-02-03,3320,110,16,23,,,,28.0
2019-02-04,3321,110,16,23,,,,28.0
2019-02-05,3322,109,15,22,,,,28.0
2019-02-06,3323,109,15,22,,,,28.0
2019-02-07,3324,109,15,22,,,,28.0
2019-02-08,3325,109,15,22,,,,28.0
2019-02-09,3326,109,15,22,,,,28.0
2019-02-10,3327,109,15,22,,,,28.0
2019-02-11,3328,108,15,22,,,,28.0
2019-02-12,3329,108,15,21,,,,28.0
2019-02-13,3330,108,15,21,,,,28.0
2019-02-14,3331,107,15,20,,,,28.0
2019-02-15,3332,107,15,20,,,,27.0
2019-02-16,3333,107,15,20,,,,27.0
2019-02-17,3334,107,15,20,,,,27.0
2019-02-18,3335,109,15,20,,,,26.0
2019-02-19,3336,109,15,20,,,,26.0
2019-02-20,3337,107,17,19,,,,26.0
2019-02-21,3338,106,17,18,,,,27.0
2019-02-22,3339,106,17,18,,,,27.0
2019-02-23,3340,106,17,18,,,,27.0
2019-02-24,3341,108,15,18,,,,26.0
2019-02-25,3342,116,15,18,,,27.0,
2019-02-26,3343,124,15,18,,,27.0,
2019-02-27,3344,107,35,18,,,28.0,
2019-02-28,3345,107,35,18,,,28.0,
2019-03-01,3346,108,35,18,,,28.0,
2019-03-02,3347,108,35,18,,,28.0,
2019-03-03,3348,108,35,18,,,28.0,
2019-03-04,3349,107,35,18,,,29.0,
2019-03-05,3350,106,35,18,,,28.0,
2019-03-06,3351,101,37,18,,,29.0,
2019-03-07,3352,102,37,18,,,29.0,
2019-03-08,3353,102,37,18,,,29.0,
2019-03-09,3354,102,37,18,,,29.0,
2019-03-10,3355,102,37,18,,,29.0,
2019-03-11,3356,103,38,17,,,29.0,
2019-03-12,3357,104,33,20,,,32.0,
2019-03-13,3358,103,33,21,,,33.0,
2019-03-14,3359,105,33,21,,,34.0,
2019-03-15,3360,105,33,20,,,35.0,
2019-03-16,3361,105,33,20,,,36.0,
2019-03-17,3362,105,33,20,,,36.0,
2019-03-18,3363,105,33,20,,,36.0,
2019-03-19,3364,104,33,20,,,35.0,
2019-03-20,3365,104,33,20,,,35.0,
2019-03-21,3366,101,33,20,,,35.0,
2019-03-22,3367,101,33,20,,,35.0,
2019-03-23,3368,100,33,20,,,35.0,
2019-03-24,3369,100,33,20,,,35.0,
2019-03-25,3370,102,33,20,,,36.0,
2019-03-26,3371,102,32,20,,,37.0,
2019-03-27,3372,102,32,19,,,37.0,
2019-03-28,3373,102,32,18,,,37.0,
2019-03-29,3374,102,31,18,,,37.0,
2019-03-30,3375,104,28,18,,,37.0,
2019-03-31,3376,104,28,18,,,37.0,
2019-04-01,3377,105,27,18,,,37.0,
2019-04-02,3378,104,29,18,,,37.0,
2019-04-03,3379,104,29,18,,,37.0,
2019-04-04,3380,104,29,18,,,37.0,
2019-04-05,3381,105,29,18,,,36.0,
2019-04-06,3382,105,29,18,,,36.0,
2019-04-07,3383,105,29,18,,,36.0,
2019-04-08,3384,105,30,15,,,36.0,
2019-04-09,3385,104,30,16,,,37.0,
2019-04-10,3386,104,30,16,,,37.0,
2019-04-11,3387,104,30,16,,,37.0,
2019-04-12,3388,104,30,16,,,37.0,
2019-04-13,3389,104,30,16,,,37.0,
2019-04-14,3390,105,28,16,,,37.0,
2019-04-15,3391,105,28,16,,,38.0,
2019-04-16,3392,106,28,16,,,38.0,
2019-04-17,3393,107,26,16,,,38.0,
2019-04-18,3394,106,26,16,,,38.0,
2019-04-19,3395,108,25,16,,,38.0,
2019-04-20,3396,108,25,16,,,38.0,
2019-04-21,3397,108,25,16,,,38.0,
2019-04-22,3398,108,25,16,,,38.0,
2019-04-23,3399,107,25,16,,,37.0,
2019-04-24,3400,107,25,16,,,37.0,
2019-04-25,3401,106,25,16,,,38.0,
2019-04-26,3402,106,25,16,,,38.0,
2019-04-27,3403,106,25,16,,,38.0,
2019-04-28,3404,106,25,16,,,38.0,
2019-04-29,3405,107,25,16,,,38.0,
2019-04-30,3406,106,25,16,,,38.0,
2019-05-01,3407,106,25,16,,,38.0,
2019-05-02,3408,106,25,16,,,38.0,
2019-05-03,3409,105,24,16,,,37.0,
2019-05-04,3410,105,24,16,,,37.0,
2019-05-05,3411,104,27,13,,,37.0,
2019-05-06,3412,106,27,13,,,38.0,
2019-05-07,3413,107,27,13,,,37.0,
2019-05-08,3414,107,27,13,,,38.0,
2019-05-09,3415,108,27,13,,,38.0,
2019-05-10,3416,108,27,13,,,38.0,
2019-05-11,3417,108,27,13,,,38.0,
2019-05-12,3418,108,27,13,,,38.0,
2019-05-13,3419,106,27,13,,,39.0,
2019-05-14,3420,105,27,13,,,38.0,
2019-05-15,3421,106,27,13,,,38.0,
2019-05-16,3422,105,27,13,,,38.0,
2019-05-17,3423,105,27,13,,,38.0,
2019-05-18,3424,105,27,13,,,38.0,
2019-05-19,3425,105,27,13,,,38.0,
2019-05-20,3426,105,27,13,,,38.0,
2019-05-21,3427,105,27,13,,,38.0,
2019-05-22,3428,105,29,13,,,38.0,
2019-05-23,3429,106,29,13,,,38.0,
2019-05-24,3430,106,29,13,,,38.0,
2019-05-25,3431,106,29,13,,,38.0,
2019-05-26,3432,106,29,13,,,38.0,
2019-05-27,3433,107,29,12,,,38.0,
2019-05-28,3434,106,33,12,,,38.0,
