,day_counter,0,1,2,3,4
2011-12-18,716,119,2,,,
2011-12-19,717,119,2,,,
2011-12-20,718,121,2,,,
2011-12-21,719,122,2,,,
2011-12-22,720,122,2,,,
2011-12-23,721,120,2,,,
2011-12-24,722,120,2,,,
2011-12-25,723,119,2,,,
2011-12-26,724,119,2,,,
2011-12-27,725,119,2,,,
2011-12-28,726,119,2,,,
2011-12-29,727,119,2,,,
2011-12-30,728,119,2,,,
2011-12-31,729,119,2,,,
2012-01-01,730,117,2,,,
2012-01-02,731,117,2,,,
2012-01-03,732,117,2,,,
2012-01-04,733,117,2,,,
2012-01-05,734,117,2,,,
2012-01-06,735,117,2,,,
2012-01-07,736,117,2,,,
2012-01-08,737,117,2,,,
2012-01-09,738,117,2,,,
2012-01-10,739,119,,,,
2012-01-11,740,119,,,,
2012-01-12,741,119,,,,
2012-01-13,742,119,,,,
2012-01-14,743,119,,,,
2012-01-15,744,119,,,,
2012-01-16,745,119,,,,
2012-01-17,746,119,,,,
2012-01-18,747,119,,,,
2012-01-19,748,118,,,,
2012-01-20,749,118,,,,
2012-01-21,750,118,,,,
2012-01-22,751,118,,,,
2012-01-23,752,118,,,,
2012-01-24,753,117,,,,
2012-01-25,754,117,,,,
2012-01-26,755,117,,,,
2012-01-27,756,117,,,,
2012-01-28,757,117,,,,
2012-01-29,758,117,,,,
2012-01-30,759,117,,,,
2012-01-31,760,118,,,,
2012-02-01,761,118,,,,
2012-02-02,762,117,,,,
2012-02-03,763,116,,,,
2012-02-04,764,117,,,,
2012-02-05,765,117,,,,
2012-02-06,766,117,,,,
2012-02-07,767,117,,,,
2012-02-08,768,117,,,,
2012-02-09,769,117,,,,
2012-02-10,770,117,,,,
2012-02-11,771,117,,,,
2012-02-12,772,117,,,,
2012-02-13,773,118,,,,
2012-02-14,774,118,,,,
2012-02-15,775,118,,,,
2012-02-16,776,118,,,,
2012-02-17,777,118,,,,
2012-02-18,778,118,,,,
2012-02-19,779,118,,,,
2012-02-20,780,118,,,,
2012-02-21,781,119,,,,
2012-02-22,782,120,,,,
2012-02-23,783,120,,,,
2012-02-24,784,120,,,,
2012-02-25,785,119,2,,,
2012-02-26,786,119,2,,,
2012-02-27,787,119,2,,,
2012-02-28,788,119,2,,,
2012-02-29,789,119,2,,,
2012-03-01,790,118,5,,,
2012-03-02,791,119,5,,,
2012-03-03,792,119,5,,,
2012-03-04,793,119,5,,,
2012-03-05,794,119,5,,,
2012-03-06,795,119,5,,,
2012-03-07,796,119,5,,,
2012-03-08,797,118,5,,,
2012-03-09,798,118,5,,,
2012-03-10,799,118,5,,,
2012-03-11,800,118,5,,,
2012-03-12,801,118,5,,,
2012-03-13,802,118,5,,,
2012-03-14,803,118,5,,,
2012-03-15,804,118,4,,,
2012-03-16,805,118,4,,,
2012-03-17,806,116,6,,,
2012-03-18,807,117,6,,,
2012-03-19,808,117,6,,,
2012-03-20,809,117,6,,,
2012-03-21,810,117,6,,,
2012-03-22,811,117,6,,,
2012-03-23,812,117,6,,,
2012-03-24,813,117,6,,,
2012-03-25,814,118,4,,,
2012-03-26,815,118,4,,,
2012-03-27,816,118,4,,,
2012-03-28,817,118,4,,,
2012-03-29,818,119,2,,,
2012-03-30,819,119,2,,,
2012-03-31,820,119,2,,,
2012-04-01,821,119,2,,,
2012-04-02,822,119,2,,,
2012-04-03,823,119,2,,,
2012-04-04,824,120,2,,,
2012-04-05,825,122,,,,
2012-04-06,826,122,,,,
2012-04-07,827,122,,,,
2012-04-08,828,122,,,,
2012-04-09,829,121,,,,
2012-04-10,830,121,,,,
2012-04-11,831,119,,,,
2012-04-12,832,119,,,,
2012-04-13,833,117,2,,,
2012-04-14,834,117,2,,,
2012-04-15,835,117,2,,,
2012-04-16,836,117,2,,,
2012-04-17,837,117,2,,,
2012-04-18,838,117,2,,,
2012-04-19,839,117,2,,,
2012-04-20,840,117,2,,,
2012-04-21,841,117,2,,,
2012-04-22,842,115,2,,,
2012-04-23,843,115,2,,,
2012-04-24,844,116,2,,,
2012-04-25,845,117,2,,,
2012-04-26,846,117,2,,,
2012-04-27,847,116,2,,,
2012-04-28,848,118,,,,
2012-04-29,849,118,,,,
2012-04-30,850,118,,,,
2012-05-01,851,115,2,,,
2012-05-02,852,114,2,,,
2012-05-03,853,114,2,,,
2012-05-04,854,114,2,,,
2012-05-05,855,114,2,,,
2012-05-06,856,114,2,,,
2012-05-07,857,114,2,,,
2012-05-08,858,114,2,,,
2012-05-09,859,114,2,,,
2012-05-10,860,114,2,,,
2012-05-11,861,115,,,,
2012-05-12,862,115,,,,
2012-05-13,863,115,,,,
2012-05-14,864,113,,,,
2012-05-15,865,113,,,,
2012-05-16,866,113,,,,
2012-05-17,867,113,,,,
2012-05-18,868,113,,,,
2012-05-19,869,113,,,,
2012-05-20,870,113,,,,
2012-05-21,871,114,,,,
2012-05-22,872,114,,,,
2012-05-23,873,114,,,,
2012-05-24,874,114,,,,
2012-05-25,875,114,,,,
2012-05-26,876,114,,,,
2012-05-27,877,114,,,,
2012-05-28,878,114,,,,
2012-05-29,879,114,,,,
2012-05-30,880,114,,,,
2012-05-31,881,114,,,,
2012-06-01,882,114,,,,
2012-06-02,883,114,,,,
2012-06-03,884,114,,,,
2012-06-04,885,114,,,,
2012-06-05,886,114,,,,
2012-06-06,887,113,,,,
2012-06-07,888,112,2,,,
2012-06-08,889,112,2,,,
2012-06-09,890,112,2,,,
2012-06-10,891,112,2,,,
2012-06-11,892,112,2,,,
2012-06-12,893,112,2,,,
2012-06-13,894,110,4,,,
2012-06-14,895,111,4,,,
2012-06-15,896,111,4,,,
2012-06-16,897,111,4,,,
2012-06-17,898,111,4,,,
2012-06-18,899,111,4,,,
2012-06-19,900,111,4,,,
2012-06-20,901,109,4,,,
2012-06-21,902,109,4,,,
2012-06-22,903,111,4,,,
2012-06-23,904,112,4,,,
2012-06-24,905,112,4,,,
2012-06-25,906,112,4,,,
