,day_counter,0,1,2,3,4
2012-01-18,747,216,,,,
2012-01-19,748,216,,,,
2012-01-20,749,216,,,,
2012-01-21,750,216,,,,
2012-01-22,751,216,,,,
2012-01-23,752,216,,,,
2012-01-24,753,215,,,,
2012-01-25,754,215,,,,
2012-01-26,755,216,,,,
2012-01-27,756,216,,,,
2012-01-28,757,216,,,,
2012-01-29,758,216,,,,
2012-01-30,759,216,,,,
2012-01-31,760,216,,,,
2012-02-01,761,216,,,,
2012-02-02,762,216,,,,
2012-02-03,763,216,,,,
2012-02-04,764,216,,,,
2012-02-05,765,216,,,,
2012-02-06,766,216,,,,
2012-02-07,767,216,,,,
2012-02-08,768,216,,,,
2012-02-09,769,216,,,,
2012-02-10,770,217,,,,
2012-02-11,771,217,,,,
2012-02-12,772,217,,,,
2012-02-13,773,218,,,,
2012-02-14,774,218,,,,
2012-02-15,775,218,,,,
2012-02-16,776,218,,,,
2012-02-17,777,218,,,,
2012-02-18,778,218,,,,
2012-02-19,779,218,,,,
2012-02-20,780,219,,,,
2012-02-21,781,220,,,,
2012-02-22,782,221,,,,
2012-02-23,783,221,,,,
2012-02-24,784,221,,,,
2012-02-25,785,220,2,,,
2012-02-26,786,220,2,,,
2012-02-27,787,220,2,,,
2012-02-28,788,220,2,,,
2012-02-29,789,220,2,,,
2012-03-01,790,220,5,,,
2012-03-02,791,221,5,,,
2012-03-03,792,221,5,,,
2012-03-04,793,221,5,,,
2012-03-05,794,221,5,,,
2012-03-06,795,221,5,,,
2012-03-07,796,221,5,,,
2012-03-08,797,220,5,,,
2012-03-09,798,220,5,,,
2012-03-10,799,220,5,,,
2012-03-11,800,220,5,,,
2012-03-12,801,220,5,,,
2012-03-13,802,220,5,,,
2012-03-14,803,220,5,,,
2012-03-15,804,220,5,,,
2012-03-16,805,220,5,,,
2012-03-17,806,220,5,,,
2012-03-18,807,221,5,,,
2012-03-19,808,221,5,,,
2012-03-20,809,221,5,,,
2012-03-21,810,221,5,,,
2012-03-22,811,221,5,,,
2012-03-23,812,221,5,,,
2012-03-24,813,221,5,,,
2012-03-25,814,222,3,,,
2012-03-26,815,222,3,,,
2012-03-27,816,222,3,,,
2012-03-28,817,222,3,,,
2012-03-29,818,223,3,,,
2012-03-30,819,223,3,,,
2012-03-31,820,223,3,,,
2012-04-01,821,223,3,,,
2012-04-02,822,223,3,,,
2012-04-03,823,223,3,,,
2012-04-04,824,224,3,,,
2012-04-05,825,223,5,,,
2012-04-06,826,223,5,,,
2012-04-07,827,223,5,,,
2012-04-08,828,223,5,,,
2012-04-09,829,224,2,,,
2012-04-10,830,224,2,,,
2012-04-11,831,225,,,,
2012-04-12,832,226,,,,
2012-04-13,833,224,2,,,
2012-04-14,834,224,2,,,
2012-04-15,835,224,2,,,
2012-04-16,836,224,2,,,
2012-04-17,837,224,2,,,
2012-04-18,838,224,2,,,
2012-04-19,839,224,2,,,
2012-04-20,840,224,2,,,
2012-04-21,841,224,2,,,
2012-04-22,842,224,2,,,
2012-04-23,843,224,2,,,
2012-04-24,844,225,2,,,
2012-04-25,845,224,2,,,
2012-04-26,846,224,2,,,
2012-04-27,847,224,2,,,
2012-04-28,848,225,2,,,
2012-04-29,849,225,2,,,
2012-04-30,850,225,2,,,
2012-05-01,851,224,2,,,
2012-05-02,852,224,2,,,
2012-05-03,853,224,2,,,
2012-05-04,854,225,2,,,
2012-05-05,855,225,2,,,
2012-05-06,856,225,2,,,
2012-05-07,857,224,2,,,
2012-05-08,858,224,2,,,
2012-05-09,859,224,2,,,
2012-05-10,860,224,2,,,
2012-05-11,861,224,2,,,
2012-05-12,862,224,2,,,
2012-05-13,863,224,2,,,
2012-05-14,864,224,,,,
2012-05-15,865,224,,,,
2012-05-16,866,224,,,,
2012-05-17,867,224,,,,
2012-05-18,868,224,,,,
2012-05-19,869,224,,,,
2012-05-20,870,225,,,,
2012-05-21,871,226,,,,
2012-05-22,872,226,,,,
2012-05-23,873,226,,,,
2012-05-24,874,226,,,,
2012-05-25,875,226,,,,
2012-05-26,876,226,,,,
2012-05-27,877,227,,,,
2012-05-28,878,227,,,,
2012-05-29,879,227,,,,
2012-05-30,880,227,,,,
2012-05-31,881,227,,,,
2012-06-01,882,227,,,,
2012-06-02,883,227,,,,
2012-06-03,884,227,,,,
2012-06-04,885,227,,,,
2012-06-05,886,227,,,,
2012-06-06,887,227,,,,
2012-06-07,888,226,2,,,
2012-06-08,889,225,2,,,
2012-06-09,890,225,2,,,
2012-06-10,891,225,2,,,
2012-06-11,892,225,2,,,
2012-06-12,893,225,2,,,
2012-06-13,894,224,2,,,
2012-06-14,895,225,2,,,
2012-06-15,896,225,2,,,
